gene_id	rna_Ctrl_t0_r1	rna_Ctrl_t0_r2	rna_Ctrl_t0_r3	rna_Ctrl_t6_r1	rna_Ctrl_t6_r2	rna_Ctrl_t6_r3	rna_Ctrl_t24_r1	rna_Ctrl_t24_r2	rna_Ctrl_t24_r3	rna_Ctrl_t48_r1	rna_Ctrl_t48_r2	rna_Ctrl_t48_r3	rna_Trt_t0_r1	rna_Trt_t0_r2	rna_Trt_t0_r3	rna_Trt_t6_r1	rna_Trt_t6_r2	rna_Trt_t6_r3	rna_Trt_t24_r1	rna_Trt_t24_r2	rna_Trt_t24_r3	rna_Trt_t48_r1	rna_Trt_t48_r2	rna_Trt_t48_r3
ENSG00000192	1485	1936	1695	2629	2106	2028	2804	1283	1595	2454	2141	2446	1654	1381	1719	2070	1769	2450	2622	1933	1501	1594	1776	1447
ENSG00000193	6433	9847	7243	17510	10799	12470	11420	7681	7932	10555	12675	15571	11878	6021	15220	10597	10981	14582	10360	11059	12685	9601	10078	7714
ENSG00000194	247	346	204	372	330	362	416	218	243	418	430	330	266	161	263	286	199	332	112	88	79	89	82	65
ENSG00000195	174	410	280	620	552	493	347	298	340	431	462	499	347	214	357	528	476	429	273	400	327	385	234	365
ENSG00000196	15690	20335	25557	36600	31835	23877	30352	16887	19536	28103	35965	32525	26500	16678	29854	162223	155974	232663	188631	147411	220177	196433	206566	147039
ENSG00000197	691	1433	1353	1853	1244	1111	1676	898	1064	1006	1627	1505	1239	752	1391	1491	1272	1619	926	879	1283	1253	1149	828
ENSG00000198	402	479	548	1256	1390	1117	1381	1115	947	1096	1786	1735	757	382	644	3272	2342	2911	5921	5171	6088	4714	6365	4336
ENSG00000199	387	739	556	830	755	684	624	417	350	954	927	587	706	351	486	146	87	164	180	116	173	247	281	254
ENSG00000200	152	207	231	268	279	254	265	149	208	333	286	317	225	118	243	202	234	478	262	237	128	164	233	191
ENSG00000201	364	704	548	676	511	446	691	362	363	564	783	777	745	240	589	1981	2462	3165	1736	1525	2086	1050	774	888
ENSG00000202	15783	18885	14804	35492	22721	23944	24227	19926	18394	26173	28091	32323	25265	13393	20509	20532	23001	34731	26218	19164	19424	18519	24512	15465
ENSG00000203	1032	1639	1167	2508	1792	2139	1961	1287	1286	1875	2018	2044	1871	941	1431	5848	3147	6785	4358	3606	5853	3688	2651	2171
ENSG00000204	3892	4997	4708	7309	5145	7109	5482	2954	4550	6622	6866	6653	7524	3061	7183	8300	5118	7753	4279	5127	6600	4488	4887	4467
ENSG00000205	6669	12278	13270	17454	15846	11362	14491	9109	11168	14631	16769	19180	16358	8394	14922	14937	14580	18754	13373	9727	16834	13824	10876	10603
ENSG00000206	8	24	26	19	53	9	27	25	18	17	26	21	45	25	30	5	9	16	20	18	19	7	19	21
ENSG00000207	1488	2528	1656	2972	3145	2243	2848	1790	1555	2948	2784	3124	2735	1223	2635	2686	2713	3690	2183	1661	2276	1912	2484	2032
ENSG00000208	7905	10492	9523	13447	11184	11722	11883	7585	7242	11702	13001	12412	12143	7076	11620	3350	2963	5492	1416	1682	1822	1828	1423	1220
ENSG00000209	310	484	384	583	348	435	505	375	318	549	625	511	436	228	431	568	440	611	407	374	612	381	392	265
ENSG00000210	265	397	531	492	586	316	657	340	364	701	630	450	534	275	460	717	525	784	635	336	472	415	443	372
ENSG00000211	2494	4558	4708	6185	4039	4223	4584	2838	2429	5430	5176	3900	4688	2912	5005	4840	2216	7365	4255	3480	5373	3779	3930	3541
ENSG00000212	16	25	17	25	28	43	38	11	41	31	26	47	31	10	34	75	30	48	44	25	21	20	21	24
ENSG00000213	381	411	498	697	764	817	613	432	475	598	715	702	704	315	679	1598	1060	1378	1163	839	1121	988	960	865
ENSG00000214	443	771	506	803	766	647	709	514	522	875	962	725	755	490	538	787	723	1199	662	487	656	618	498	577
ENSG00000215	1069	1512	1394	1810	1927	2178	2077	1605	1138	1649	2693	1674	1952	955	1379	1676	1637	2176	2055	1356	1681	1253	1232	1266
ENSG00000216	94	150	124	235	237	147	256	120	108	205	149	244	234	90	203	238	138	330	167	148	195	135	114	173
ENSG00000217	471	843	607	1105	814	724	568	648	477	867	853	810	663	536	712	951	658	704	688	519	868	630	617	520
ENSG00000218	154	108	146	188	181	136	203	97	88	113	188	169	89	47	117	19	24	45	34	46	49	57	47	61
ENSG00000219	132	315	315	368	296	187	383	115	211	376	225	249	351	129	358	319	307	459	296	218	214	301	304	206
ENSG00000220	99	154	150	238	188	150	233	109	141	183	183	191	214	117	150	980	619	1173	1022	862	1143	1166	1032	813
ENSG00000221	1183	1782	2400	2048	1735	2098	2865	1070	1448	1958	1931	2450	1955	983	2108	2222	1593	2790	2042	1127	2174	1421	1961	1253
ENSG00000222	3046	3155	3225	9413	6338	7398	5960	4880	4331	5915	7375	4988	4484	2292	4069	2854	2172	3246	2589	2698	2310	3575	3486	3389
ENSG00000223	959	1450	1784	2679	1785	1719	1597	1305	1254	2014	2265	1812	1924	1134	1894	1946	1581	2526	2202	1506	1575	2256	1255	1361
ENSG00000224	2851	2982	4239	6474	4439	3872	4604	2732	3001	4728	5026	5427	5134	2273	4085	3908	3717	6134	4042	3738	4200	3330	3699	2376
ENSG00000225	462	628	597	761	494	606	693	466	557	905	850	812	868	314	790	692	618	1095	662	502	653	522	507	534
ENSG00000226	3037	6092	4079	6078	6695	7147	7088	4855	6253	7011	8541	8604	6359	2996	6240	2381	1963	3166	2059	1180	2150	1811	1766	1365
ENSG00000227	609	876	693	1583	1404	1052	1178	940	728	977	1528	1103	1718	617	1048	1171	1249	1799	1212	866	893	1229	940	822
ENSG00000228	17483	21856	27484	32114	27814	24568	34997	27302	19277	20840	37926	35462	24874	14424	22568	152912	139176	226776	119665	110461	129932	66014	67103	45530
ENSG00000229	104	135	103	192	94	160	180	129	136	149	122	139	131	77	141	146	149	231	128	110	111	93	135	102
ENSG00000230	252	233	341	457	442	436	467	291	265	528	361	525	500	130	520	403	376	515	322	347	537	418	285	296
ENSG00000231	356	369	401	564	398	381	413	293	328	427	352	380	437	229	348	496	511	694	430	366	469	373	262	419
ENSG00000232	518	745	565	1228	907	912	1117	551	548	971	910	873	1101	333	651	1289	902	1271	813	553	845	806	536	489
ENSG00000233	164	188	184	338	233	121	232	161	230	232	261	208	347	151	174	292	216	288	180	156	174	233	165	136
ENSG00000234	1143	2135	2156	3185	2632	2643	3754	2347	2038	2348	3782	4345	3291	1515	2787	3658	2954	3926	4115	3000	3007	2587	2952	2437
ENSG00000235	3025	4137	3218	5613	5191	3628	3332	2647	2528	4290	4926	4072	3832	3442	3018	3833	4304	6129	3027	3290	4565	3445	3246	3485
ENSG00000236	1098	1978	1900	2588	2238	2082	1775	1030	1534	2001	1989	2464	2097	935	1957	3181	1806	2945	1780	1753	1682	1628	1960	1469
ENSG00000237	326	715	428	771	519	446	793	463	667	524	659	787	875	378	702	4228	3486	5023	2225	1530	2039	1154	1070	911
ENSG00000238	607	986	887	1823	1660	1269	1081	975	996	1264	1689	1639	1487	615	1581	7114	9014	10578	6420	5613	7789	2641	2950	2239
ENSG00000239	26	74	53	106	41	77	120	62	72	59	64	65	81	49	90	8	15	28	4	5	23	29	19	21
ENSG00000240	680	807	1016	1677	1092	896	1100	825	773	1246	1150	1138	1349	590	777	1228	1277	1846	1125	795	657	973	605	923
ENSG00000241	75	99	140	145	144	145	167	125	98	170	202	210	201	89	235	165	212	232	116	79	148	178	142	85
ENSG00000242	287	415	287	482	548	316	374	308	196	387	440	486	461	178	376	934	890	1492	1003	889	1426	1349	884	757
ENSG00000243	6434	11625	9563	12347	12381	7621	9301	6354	7140	8495	9351	7695	13423	4597	8414	10132	8862	16363	8803	8005	7608	10269	7206	7719
ENSG00000244	524	652	666	1218	611	842	733	608	507	916	681	978	919	440	717	3035	2515	4317	3236	2532	3146	1830	1773	1501
ENSG00000245	573	1440	1314	1149	1398	1084	1187	918	1119	1238	1657	1257	1577	733	1469	1474	1031	1577	1342	607	1318	1208	1270	1017
ENSG00000246	431	641	561	699	820	621	590	497	652	592	732	782	673	329	698	805	604	1146	511	420	614	660	613	437
ENSG00000247	524	1057	868	1043	835	827	1063	695	654	1101	1239	1204	1002	528	996	3645	3390	5753	2628	2972	2551	1741	1382	1324
ENSG00000248	3443	11297	7359	12928	11063	10980	12576	6399	5612	9467	10451	10839	10470	6535	11050	1845	1381	2541	1404	1021	1327	2387	2794	1837
ENSG00000249	58	38	31	92	86	93	81	47	73	28	89	90	78	54	53	20	13	22	14	20	11	24	21	26
ENSG00000250	6727	10635	8276	19158	13369	11753	12092	7663	8441	14359	18634	15898	17474	6139	9623	15478	14245	22832	14438	12166	12846	12553	9118	8610
ENSG00000251	6722	9249	6889	13830	11460	6813	11813	6772	8045	13114	12628	10963	10115	5487	13169	3719	2810	3500	5424	3265	5804	8225	7833	7444
ENSG00000252	74	147	92	201	81	81	100	70	88	154	148	173	142	84	154	119	99	175	75	121	150	133	133	121
ENSG00000253	144	278	289	379	204	212	210	168	158	150	352	238	289	99	211	366	190	270	172	171	199	288	276	176
ENSG00000254	59	108	64	169	155	127	133	76	72	151	202	136	147	117	117	180	175	153	104	86	128	91	110	45
ENSG00000255	9	10	26	13	24	19	3	18	18	24	20	7	30	14	17	19	31	32	14	13	14	9	11	8
ENSG00000256	764	945	843	1649	1479	1336	1212	782	781	1316	1474	1558	1353	703	1140	1074	1074	1794	891	841	1145	1081	1297	701
ENSG00000257	7162	10708	14375	19156	17338	14874	17868	10820	13677	20669	17082	14479	17677	7462	15378	15353	14572	17776	13231	12820	15990	12719	14798	10075
ENSG00000258	577	857	971	1023	1034	1359	1129	701	747	1051	940	933	1011	574	975	1123	1072	1571	917	590	1342	677	764	831
ENSG00000259	940	1031	854	1670	1038	904	1014	730	646	1059	1173	1080	915	475	937	289	212	268	334	261	359	810	671	582
ENSG00000260	1063	1408	2009	2307	1943	1847	1623	1166	1404	1824	1771	1723	1623	973	1816	1889	1512	3175	1336	1220	1595	1689	2016	1489
ENSG00000261	414	567	422	733	592	595	627	386	421	542	909	767	656	327	627	789	629	953	761	478	656	549	672	498
ENSG00000262	8206	17376	14785	28252	21591	17088	26473	16779	11220	23097	20568	25440	18448	9084	18302	57590	49864	101940	86290	68927	108625	78279	88369	91022
ENSG00000263	4002	5601	7319	9312	11329	10744	8906	4313	5721	8771	7517	7394	6783	5171	7449	8775	7844	9646	6051	5869	7927	6477	6302	4849
ENSG00000264	228	260	325	386	415	290	318	283	257	328	469	295	363	100	317	373	295	497	286	256	351	237	285	175
ENSG00000265	2220	3927	2471	3174	3304	3553	3202	1688	2844	2726	3853	3972	3680	1482	3800	3431	2712	5450	2516	2304	3320	3531	2766	1965
ENSG00000266	147	408	370	545	359	449	490	249	209	441	569	476	414	203	468	350	516	568	414	280	344	336	334	385
ENSG00000267	3601	4659	4622	10871	6533	7337	12026	5942	8861	12779	12933	14249	6837	2157	4426	8014	8461	13786	12609	9992	9579	7241	6387	8874
ENSG00000268	864	1349	1171	2017	1347	1605	1829	834	1033	1650	1442	1237	1814	840	1263	1509	1285	2139	1345	1134	1175	1487	1262	1085
ENSG00000269	126	191	144	354	205	174	255	151	154	255	347	224	169	112	206	1418	1172	1303	676	626	884	372	377	340
ENSG00000270	3769	6801	5520	9928	6183	7867	8999	4691	5403	8859	8674	7232	8117	3513	6259	10427	5253	12338	7065	5793	7825	6135	5878	4605
ENSG00000271	745	1135	1368	1965	1546	1160	1571	959	802	1584	1694	1604	1610	883	1353	1700	1049	2352	1549	997	1639	1203	1318	998
ENSG00000272	65303	138818	112714	186711	159542	127796	172974	85784	113719	121587	187620	135981	157887	88852	136501	163744	121304	197845	140644	116104	112241	137042	108637	107063
ENSG00000273	608	837	700	1381	890	921	1031	577	788	985	1089	908	691	594	857	1045	1121	1763	1118	552	783	906	826	750
ENSG00000274	51	81	89	32	43	54	57	24	20	33	36	13	78	54	42	72	89	91	81	47	48	47	117	92
ENSG00000275	1090	1978	1747	2161	1528	1562	2265	1624	1367	1947	2674	1796	2414	1240	1639	9673	9812	15236	6787	5079	8937	3129	2436	3145
ENSG00000276	443	749	874	1243	995	945	1107	628	795	1009	1081	1119	1152	747	1118	1226	944	1509	975	948	1007	895	702	908
ENSG00000277	1114	1992	1815	2282	2448	1588	2287	1884	1282	2580	2801	2887	2697	1418	1818	2976	2099	2912	2133	1857	2273	2222	1893	1717
ENSG00000278	252	536	487	659	504	566	685	448	400	476	547	609	658	346	372	423	543	897	521	512	544	483	474	307
ENSG00000279	19	47	58	43	88	39	46	24	36	55	57	34	53	22	60	208	219	516	90	87	199	83	93	57
ENSG00000280	188	331	324	387	309	374	344	288	227	342	322	363	468	173	387	412	284	431	289	218	306	431	198	255
ENSG00000281	344	376	430	944	467	462	587	420	280	431	548	505	625	363	587	537	355	909	454	370	388	441	577	362
ENSG00000282	157	317	408	451	384	375	412	254	179	512	378	504	408	264	319	2702	1692	3858	1237	1005	1369	473	472	514
ENSG00000283	185	309	267	495	512	501	400	416	245	305	470	516	540	255	423	1112	1258	1796	1119	915	2164	1132	1176	993
ENSG00000284	1081	1682	1345	1779	1761	1348	1354	1427	1190	1332	1642	1772	1930	1033	1625	1745	1439	1684	1454	1566	1544	1572	1345	1139
ENSG00000285	1265	2310	1884	2945	3006	2397	1694	1483	1477	1783	2999	2836	2290	1177	2054	2626	2179	3163	2481	1797	2217	2278	2383	1533
ENSG00000286	480	477	450	755	532	583	828	453	420	623	598	764	665	348	539	819	533	707	403	485	722	697	470	535
ENSG00000287	976	2164	1655	3402	2049	1476	2414	1412	1378	1861	2068	2618	2247	1084	2096	1022	903	1517	530	356	443	527	349	384
ENSG00000288	98	92	77	298	160	153	162	90	84	81	156	169	111	89	83	148	92	236	114	124	139	88	80	142
ENSG00000289	47	99	72	107	92	99	89	65	55	82	118	97	109	48	123	75	80	117	84	56	116	60	65	54
ENSG00000290	2100	2299	2031	4103	3096	3146	3776	1921	2362	2870	2951	3504	2742	1368	2443	2450	2556	4404	3463	2056	3183	2484	2150	2141
ENSG00000291	101	200	130	300	228	239	297	200	134	193	285	248	258	131	276	643	771	898	709	375	696	343	299	164
ENSG00000292	2081	3646	3098	5660	6035	4178	4094	3684	3344	5021	4808	4480	5347	2677	5581	2894	2355	2224	1662	1034	2199	1151	1170	1234
ENSG00000293	1308	1329	1518	2193	1768	1608	1582	1039	1211	1683	1906	1854	2021	1146	1399	1705	1529	2545	1236	1199	1823	1042	1248	1426
ENSG00000294	4217	5349	6945	9764	7407	7723	6487	4877	5073	4595	10600	8578	8492	3422	6746	8157	5156	10477	5774	5338	7883	5835	5646	4416
ENSG00000295	261	378	294	465	485	400	365	231	243	295	214	592	403	189	265	121	97	122	56	32	51	51	38	52
ENSG00000296	186	294	284	338	285	307	264	202	217	382	343	366	361	133	264	287	325	425	273	258	382	322	237	245
ENSG00000297	2627	5020	3385	7180	5388	4483	5355	2991	2260	5318	5684	5017	4681	3067	5382	1086	828	1562	1361	1189	1448	2010	2228	2004
ENSG00000298	19	51	49	44	92	48	78	47	38	47	86	48	34	25	20	88	58	65	59	41	28	36	41	12
ENSG00000299	426	771	766	859	816	879	1011	576	516	799	900	1074	950	549	861	824	754	1302	718	489	819	721	507	490
ENSG00000300	1898	2899	2466	2341	2508	2341	2363	1591	1462	1657	1957	2272	3451	1362	2521	2201	2671	3286	1449	1574	1938	1343	2155	1602
ENSG00000301	779	1368	1315	3328	3896	4428	1989	877	1421	1276	1391	1573	1372	568	1292	3091	3454	5876	1983	1449	2024	1218	1511	930
ENSG00000302	821	1487	865	1988	1008	1135	1149	1082	738	1556	1818	1436	1581	631	1226	1423	1359	1935	1241	1091	1396	1235	1539	1201
ENSG00000303	7318	10407	11280	20171	14040	13352	15896	6514	6317	11956	16794	15207	14220	8676	16854	48484	45805	64730	51316	38709	29907	46348	44994	39305
ENSG00000304	3696	5544	5466	14036	9320	8338	12132	6180	7196	10585	15123	13328	9053	4340	7651	28889	20316	24957	31345	27452	34109	26620	38767	35066
ENSG00000305	1177	2257	1722	2233	1967	1991	2128	1372	1408	1948	2174	2145	2073	793	1332	9056	8325	8641	3776	3568	3966	2751	1688	1993
ENSG00000306	1512	1880	1666	3504	2345	2381	2382	1685	1861	2701	3039	2238	3164	1373	2835	2957	2311	3736	2146	1400	2643	2454	1714	1665
ENSG00000307	189	313	313	425	446	293	437	247	290	375	302	351	387	176	404	453	360	538	344	260	349	352	336	328
ENSG00000308	46	99	95	106	67	80	87	63	60	98	137	117	128	51	130	66	19	60	34	32	38	40	42	56
ENSG00000309	331	531	395	698	795	548	693	456	435	645	621	757	694	347	707	451	626	893	526	314	707	600	459	516
ENSG00000310	1064	1625	1593	2958	1967	1752	1724	1225	1007	2025	1925	2131	1913	983	1578	2133	1771	2654	2076	1486	1683	1617	1612	1692
ENSG00000311	137	281	253	485	330	420	514	241	284	396	563	419	361	188	298	566	298	640	345	238	485	389	281	315
ENSG00000312	51	92	45	85	54	46	76	63	43	65	52	66	50	44	67	93	42	74	44	35	79	72	61	35
ENSG00000313	2293	3895	3863	6567	5046	3986	5047	3274	4072	5455	5693	5261	5208	2548	4036	6320	3575	7784	4283	3291	5261	5033	4167	3708
ENSG00000314	721	1266	1053	1462	1241	1083	1236	907	808	1234	1568	1491	1268	470	1344	667	428	953	492	393	440	764	831	518
ENSG00000315	3156	3876	3762	7376	5848	4887	5031	3384	3425	4665	5108	4627	5245	2508	4994	6946	5052	6770	4129	3910	5015	4086	4743	3484
ENSG00000316	1083	2112	1481	3122	1988	1979	2460	1317	1351	2216	2885	2865	1991	934	2033	5095	4410	8736	5381	4317	5927	3291	3405	2682
ENSG00000317	6072	7686	11501	15224	9930	7871	9133	5669	7086	11535	7843	12112	9516	6460	11087	74285	55693	68233	17143	15869	18900	9521	8695	9153
ENSG00000318	980	2009	1635	2191	1819	2089	1573	1241	1286	1855	1766	2271	2070	979	2065	654	836	813	287	278	241	239	198	188
ENSG00000319	156	273	221	318	263	273	315	217	109	292	314	278	314	176	246	333	361	335	197	172	242	229	229	181
ENSG00000320	293	503	602	657	616	623	811	410	549	812	931	614	841	252	721	1633	1555	2008	2275	1743	2270	1906	2200	2000
ENSG00000321	867	1533	1182	1906	1479	2357	1569	1065	1393	1501	1802	2011	2035	778	1409	395	520	543	175	109	180	276	219	207
ENSG00000322	2512	3588	5117	4088	3997	5346	6040	3740	3418	4757	5229	5345	4520	2692	3527	43747	27413	49206	20944	14860	24263	14708	10439	10114
ENSG00000323	335	568	586	889	697	653	811	485	530	929	859	707	754	404	691	820	555	904	491	567	760	525	540	553
ENSG00000324	2034	4188	3437	5479	4739	2862	3162	2659	3088	4110	5218	4881	4289	2334	4516	15657	12895	18836	15184	11860	15273	8552	8664	5862
ENSG00000325	22	19	30	14	29	16	19	20	32	19	15	8	35	17	30	46	27	38	18	28	21	32	14	20
ENSG00000326	165	430	275	500	411	321	315	201	281	236	495	373	295	240	329	310	310	380	366	239	204	356	343	178
ENSG00000327	53	189	77	143	202	157	111	95	97	154	202	149	152	99	107	172	133	164	79	59	105	123	100	87
ENSG00000328	237	410	355	703	371	400	410	264	329	358	453	479	725	278	508	536	331	673	470	313	393	557	407	422
ENSG00000329	36	55	78	76	95	76	115	41	81	43	78	58	77	26	76	87	82	81	43	53	78	105	67	45
ENSG00000330	963	1465	1490	882	688	671	665	370	406	726	714	596	975	787	1393	1001	535	794	485	545	672	589	502	467
ENSG00000331	459	520	608	869	378	777	607	421	415	700	623	765	793	292	624	653	506	707	520	373	650	657	497	524
ENSG00000332	5925	6812	7044	11229	8470	6806	8431	6393	5531	8439	9412	8678	6818	4302	9445	9350	7821	12113	6058	5264	8668	6123	6914	5679
ENSG00000333	2826	3234	3083	4799	3820	3872	4856	2393	2656	4582	4480	4671	4372	2540	4596	3748	4674	5102	3617	3746	4353	3919	2707	2752
ENSG00000334	146	145	224	374	286	236	198	206	152	317	276	295	254	134	211	34	67	79	82	39	93	73	70	79
ENSG00000335	356	744	538	493	426	317	308	166	224	266	311	276	846	361	649	124	112	159	75	60	82	103	64	62
ENSG00000336	172	400	376	496	447	421	519	205	251	309	400	465	372	175	362	310	332	631	354	321	445	223	413	295
ENSG00000337	18070	25271	23962	28807	31020	28899	31268	20416	24035	30528	33251	24080	42603	13976	41686	30123	30786	43985	35102	23108	31608	31157	21527	27243
ENSG00000338	1727	2992	3255	3731	3286	3374	3440	2375	2723	3517	3594	4303	2765	1417	3198	2936	2989	3990	3028	2436	3408	2899	3119	2494
ENSG00000339	3830	6116	4801	6561	6385	6791	4986	4126	4694	6751	6423	8307	7823	2820	4280	7644	3731	7670	4850	5599	7097	4728	4856	3839
ENSG00000340	10139	23112	17692	22622	22553	21094	20395	14794	13819	20991	29322	28235	23934	11767	21171	37603	16058	32511	16263	13393	23989	23489	25303	17439
ENSG00000341	1635	2721	2456	4046	3720	2985	3672	2279	1871	3855	3943	4048	3997	1532	4038	3507	3763	4882	3467	2405	3222	3567	2374	3362
ENSG00000342	1083	1844	2122	2779	2609	1625	2320	1376	1551	2155	2208	2804	2491	1209	1411	1866	1970	2527	2035	1474	2485	1668	1949	1735
ENSG00000343	91	126	159	188	181	156	254	150	165	97	161	158	239	126	246	198	122	231	156	116	199	133	128	204
ENSG00000344	575	840	993	1406	906	1416	1296	846	596	937	1325	1259	1312	707	1175	3217	3253	4809	3215	2988	2826	2253	1895	1570
ENSG00000345	429	692	530	734	730	610	643	321	462	483	715	515	745	333	525	749	620	1010	405	422	596	474	449	437
ENSG00000346	626	1196	1112	2070	1302	1643	1574	942	933	1690	1801	2320	1420	662	1448	449	246	402	269	237	350	200	255	269
ENSG00000347	588	1010	1044	1052	785	930	870	624	785	1321	1213	1318	999	476	885	2273	2014	2987	2895	1782	2725	2900	2520	1922
ENSG00000348	1193	1947	1689	1776	1750	1506	1456	1173	1579	2372	3156	2062	2290	1223	2322	1692	963	2104	1291	1498	1598	1438	1569	1400
ENSG00000349	73	115	107	99	96	99	66	56	58	134	99	95	148	52	106	100	71	132	41	58	76	119	102	69
ENSG00000350	131	174	162	216	282	196	235	150	173	152	247	236	193	122	263	715	644	782	635	479	888	491	598	512
ENSG00000351	8	19	13	25	29	18	23	9	25	20	39	17	31	23	26	43	41	75	116	53	108	35	114	53
ENSG00000352	1533	2590	1980	2915	2555	2520	2391	1625	1847	3083	3914	3010	3103	1352	1962	2684	2502	3182	2579	1997	2550	1782	1892	1754
ENSG00000353	114	193	197	251	174	111	144	164	144	141	255	233	257	92	154	506	442	784	753	542	553	470	500	367
ENSG00000354	1111	1244	1238	1688	1400	1808	1608	1270	1088	1276	1506	1754	1449	938	1787	3952	3408	4071	4323	3345	4957	4738	4016	4204
ENSG00000355	17	12	28	41	8	27	15	14	15	13	36	31	26	9	44	37	37	27	8	9	6	18	14	16
ENSG00000356	4019	6783	7338	10269	6898	7833	6771	4073	4619	5996	9846	9021	7525	4297	6914	27009	27734	44782	14775	16231	17203	8799	6521	8075
ENSG00000357	2573	5363	5046	5786	6488	5885	5473	3297	3776	5415	6377	4778	4948	2512	4265	7035	5906	8026	5854	4000	6024	3945	4879	3645
ENSG00000358	372	487	585	862	808	722	876	536	548	810	790	818	868	365	827	796	753	1023	907	452	655	663	648	466
ENSG00000359	226	252	218	428	353	316	296	255	239	311	340	314	356	224	416	1259	868	2066	1371	1533	1448	1437	1073	999
ENSG00000360	310	634	690	826	791	602	765	430	461	632	1027	862	850	370	785	606	542	925	623	384	663	570	505	341
ENSG00000361	442	555	584	1078	811	721	1016	476	423	857	1053	936	881	464	713	1022	718	1039	692	589	829	662	655	545
ENSG00000362	1029	1453	1046	1873	1704	1451	1737	1054	1098	1784	1919	1854	1349	931	1655	6660	8200	10416	6507	3440	6700	4312	5094	3850
ENSG00000363	252	349	269	384	447	349	368	251	231	445	385	356	490	199	224	1254	1272	1667	1510	1028	1807	1290	1286	1386
ENSG00000364	1077	1622	1404	1829	1821	1741	1669	1243	1411	1418	1669	1952	1633	930	1770	7792	6230	11129	4921	4364	5335	2805	4427	2568
ENSG00000365	526	680	576	960	778	805	889	485	507	669	963	764	1136	426	630	3620	4125	4895	1150	890	1311	584	909	580
ENSG00000366	13630	19707	26824	25692	22523	30205	21380	15208	13115	22103	32127	24351	35064	15017	28889	11328	9079	15739	11311	7825	11801	10021	8453	8103
