gene_id	archetype	log2_base	t_half_h	kd	ks	A_time	A_trt	delta_log_ks	delta_log_kd	shape	has_protein	true_lfc_rna_t0	true_lfc_rna_t6	true_lfc_rna_t24	true_lfc_rna_t48	true_lfc_prot_t0	true_lfc_prot_t6	true_lfc_prot_t24	true_lfc_prot_t48
ENSG00000146	concordant	4.0845806363982	12.647915061128	0.054803276050632	0.054803276050632	0	2.25760140719648	0	0	impulse	FALSE	0	1.93902953136215	2.04246497372066	1.47093819570009	0	0.524250974165941	1.7444596365959	1.70611718557008
ENSG00000147	anticorrelated	8.20558551086151	17.6579609057759	0.0392540896572727	0.0392540896572727	0	1.65076047357271	0	1.93351494508303	mono	FALSE	0	0.99477125326271	1.60959485678064	1.64973391155296	0	-1.36757197920818	-1.22244813501246	-1.14105944250361
ENSG00000148	buffered	7.78095430798783	15.9314003453179	0.0435082394225098	0.0435082394225098	-0.195473411953612	1.58715584788041	0	0.662355500559534	mono	FALSE	0	1.29791743865022	1.58540533570237	1.58715391719862	0	-0.0367093318441146	0.428850458831442	0.586227974830519
ENSG00000149	unchanged	8.440409953178	8.21099443592835	0.0844169589893988	0.0844169589893988	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00000150	lag_only	7.19269031464225	76.4358956247531	0.00906834642146165	0.00906834642146165	0.200856834893505	-1.88890116242491	0	0	impulse	FALSE	0	-1.57137935637218	-1.63644636905091	-0.964265355071546	0	-0.0386875239325366	-0.219652446356926	-0.381088357995466
ENSG00000151	mrna_only	10.4265558431308	38.5290082843814	0.0179902678896858	0.0179902678896858	0	-2.64195717382233	1.02804476633135	0	impulse	FALSE	0	-2.35996476505178	-2.20935889269904	-1.36329668704154	0	0.0136151492934423	-0.202060552444919	-0.208970682888072
ENSG00000152	concordant	1.24888011995063	24.7202448749001	0.0280396567294419	0.0280396567294419	0	2.38093324996468	0	0	impulse	TRUE	0	2.21377574720679	2.0560464143774	1.47037004370995	0	0.399821573061972	1.42658852291065	1.58021997773611
ENSG00000153	unchanged	10.3401145856766	11.2917014760642	0.0613855389313342	0.0613855389313342	0.783866256917806	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00000154	lag_only	8.09156760456226	114.136337018553	0.00607297551915718	0.00607297551915718	0	1.87532964143234	0	0	mono	FALSE	0	1.02795223036887	1.79715341987385	1.87207073618063	0	0.0271203591387557	0.28888766284069	0.62839465678898
ENSG00000155	unchanged	8.78187019529552	20.7669897130697	0.0333773546448918	0.0333773546448918	0.115733461905046	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00000156	concordant	6.32509169050006	2.78814489658544	0.248605150115699	0.248605150115699	0	2.21191352074197	0	0	mono	TRUE	0	1.99846935161631	2.21172172774262	2.21191350411178	0	1.39241947697618	2.20088247686169	2.21188451672092
ENSG00000157	buffered	7.6565866559828	22.5507124933499	0.0307372629917725	0.0307372629917725	0	2.52322942867145	0	1.10490901169752	mono	TRUE	0	1.34088885337584	2.40158277916179	2.51736475890786	0	-0.268550830954617	0.475581671246922	0.866089407638935
ENSG00000158	protein_only	4.80912553997205	4.27673135960248	0.162074051951763	0.162074051951763	0	0	0	-1.1654620631014	impulse	FALSE	0	0	0	0	0	0.657478013184386	1.35104574454303	1.59081510548081
ENSG00000159	unchanged	4.73255626987977	12.4066984260661	0.05586878609894	0.05586878609894	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00000160	unchanged	4.4175376496235	16.7646402082492	0.0413457832646402	0.0413457832646402	-1.02330219042228	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00000161	unchanged	5.58887942110451	6.05788157219482	0.11442072155082	0.11442072155082	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00000162	unchanged	8.10237879101207	14.8321067634593	0.0467328877558782	0.0467328877558782	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00000163	buffered	7.55147085651705	3.10017171555489	0.22358347993504	0.22358347993504	0	1.98827772064157	0	0.951307864593385	mono	TRUE	0	1.61876699071912	1.98590592603141	1.98827489135389	0	0.024199955459438	0.611244390952383	0.615825091258134
ENSG00000164	unchanged	9.35869497369377	3.48755172928566	0.198748931733242	0.198748931733242	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00000165	concordant	8.69917184129842	7.70132152603951	0.0900036673207701	0.0900036673207701	0	2.18451319417719	0	0	mono	FALSE	0	1.41066577596185	2.15011328186097	2.18397149272603	0	0.466570573990752	1.82958438352656	2.14396596215512
ENSG00000166	unchanged	8.92423398344916	11.1808220185989	0.0619942951785582	0.0619942951785582	0.839307934753614	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00000167	unchanged	10.7945096983795	11.3009785043822	0.0613351472433263	0.0613351472433263	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00000168	unchanged	7.77361231562445	10.1356143888584	0.0683872880288233	0.0683872880288233	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00000169	unchanged	8.12312901322513	9.56536164966086	0.0724642941842686	0.0724642941842686	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00000170	unchanged	5.82553792092475	6.25179368215167	0.110871729906702	0.110871729906702	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00000171	unchanged	8.12074287416554	46.8709352450746	0.0147884222266033	0.0147884222266033	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00000172	unchanged	6.30088833682029	20.3045188153226	0.0341375822231684	0.0341375822231684	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00000173	buffered	7.97830302498874	22.2888423065185	0.0310983931344532	0.0310983931344532	0	2.05125382234156	0	0.870210984673056	mono	FALSE	0	1.43776704305349	2.03484178024448	2.05112250991066	0	-0.0981042587676072	0.517985779582962	0.751045514005818
ENSG00000174	unchanged	6.48370438436195	39.3016797325421	0.0176365790286061	0.0176365790286061	-1.30751626392217	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00000175	unchanged	6.5559066606198	8.81536296893821	0.0786294543970925	0.0786294543970925	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00000176	unchanged	11.0029874689582	10.0922908979532	0.0686808562662934	0.0686808562662934	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00000177	buffered	4.85266608581269	4.02504036577175	0.172208752601427	0.172208752601427	0	3.08929757652209	0	1.16133008407437	impulse	TRUE	0	1.76740350007332	3.08908619188612	2.49608540513579	0	-0.242146614910184	1.39994053499936	0.881185669174711
ENSG00000178	unchanged	7.86750974952211	5.0600531306464	0.136984170455024	0.136984170455024	1.75188829676123	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00000179	concordant	8.38330820426685	2.77770887814011	0.249539174538715	0.249539174538715	0	2.6368122937279	0	0	impulse	FALSE	0	1.64148185857833	2.60471344300334	1.81607421294969	0	0.980505861985197	2.58696294146336	1.96803105209018
ENSG00000180	unchanged	4.81018438104544	14.469298510985	0.0479046845314381	0.0479046845314381	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00000181	unchanged	2.32854887533927	18.1086913304776	0.0382770443159167	0.0382770443159167	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00000182	anticorrelated	11.5741851406881	39.1628502085047	0.0176990994493404	0.0176990994493404	0	1.89243306353236	0	2.23910024718517	mono	FALSE	0	1.31319970013862	1.87582371134043	1.89228728792447	0	-1.00908859518105	-1.38277372984533	-1.33959086655318
ENSG00000183	protein_only	4.36321841327995	9.67440838240775	0.0716475006182689	0.0716475006182689	0	0	0	-1.386913525903	mono	FALSE	0	0	0	0	0	0.384896419958358	1.03463416493566	1.4494156306198
ENSG00000184	unchanged	2.28697824913043	15.7466241497671	0.0440187797693893	0.0440187797693893	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00000185	unchanged	3.44526013948091	6.64162384481943	0.104364112866857	0.104364112866857	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00000186	concordant	9.14846881409732	2.54425632570045	0.27243606454201	0.27243606454201	0	2.36096643782031	0	0	mono	TRUE	0	1.66397715733771	2.34303418079901	2.36083023688297	0	1.08290406790062	2.3054507895684	2.36045302776024
ENSG00000187	unchanged	11.0240565630233	36.4468865144459	0.0190180080343821	0.0190180080343821	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00000188	unchanged	4.01599247217506	84.040452279435	0.00824778022677968	0.00824778022677968	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00000189	protein_only	6.58795356578533	19.9069031965792	0.0348194379464836	0.0348194379464836	0	0	0	1.54852680514464	impulse	FALSE	0	0	0	0	0	-0.979223049394758	-2.1328493105322	-2.23199695483364
ENSG00000190	unchanged	6.46954417439514	8.60684681674003	0.0805343925968099	0.0805343925968099	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00000191	unchanged	6.59048085152923	16.2567667864647	0.0426374561230131	0.0426374561230131	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00000192	unchanged	7.72262438636232	11.0643807062585	0.0626467218511266	0.0626467218511266	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00000193	unchanged	10.1196547080866	8.29597908450742	0.0835521851609275	0.0835521851609275	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00000194	lag_only	4.97144379621294	49.4816225641872	0.0140081740379633	0.0140081740379633	0	-1.73191655624418	0	0	mono	TRUE	0	-0.604229776137013	-1.42062089670538	-1.67596409866283	0	-0.0231426942591517	-0.202467056501916	-0.482182498056252
ENSG00000195	unchanged	5.1515101165195	5.57776197373818	0.124269766946581	0.124269766946581	0.275712278397075	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00000196	buffered	11.3774908675006	39.6930207291384	0.017462696661207	0.017462696661207	0	2.92552141397139	0	1.04240301852777	mono	TRUE	0	2.53827247369517	2.92462325935228	2.92552113823192	0	0.104526239793808	0.980905804309935	1.30099564406523
ENSG00000197	unchanged	6.99072871067076	6.67555827773668	0.103833589899384	0.103833589899384	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00000198	concordant	6.08524460524192	19.4020865721086	0.0357253936572149	0.0357253936572149	0.990787315049057	2.26327568242019	0	0	mono	TRUE	0	1.34861839961672	2.20290567694084	2.26166538916697	0	0.262621851141378	1.55492841599014	2.04543134521887
ENSG00000199	concordant	6.17916274277396	32.5956676407101	0.0212650094546382	0.0212650094546382	0	-2.92584599380532	0	0	impulse	TRUE	0	-2.74198046033505	-2.16836312224524	-1.11384895127668	0	-0.12061720811022	-0.557269552898417	-0.867143628957657
ENSG00000200	unchanged	4.68234564108963	11.2340947266488	0.0617003147495017	0.0617003147495017	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00000201	anticorrelated	5.9275103010044	3.73519287630771	0.185571991464369	0.185571991464369	0	2.15192048298126	0	2.05151764456137	impulse	FALSE	0	1.91716527870645	1.67491999561678	0.839153356616569	0	-1.1421215238207	-1.25289381933275	-2.10307745292874
ENSG00000202	unchanged	11.1384282271138	9.7574732987368	0.0710375687781467	0.0710375687781467	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00000203	lag_only	7.52491627604559	50.7568427712167	0.0136562312136762	0.0136562312136762	0	1.59658293671404	0	0	impulse	TRUE	0	1.28830697035744	1.41866350459689	0.857956106461474	0	0.085541168486465	0.54129976601523	0.726406962323942
ENSG00000204	unchanged	9.21684820694658	5.29420862882071	0.130925550758725	0.130925550758725	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00000205	unchanged	10.5199880472235	4.07057643088371	0.170282315620214	0.170282315620214	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00000206	protein_only	1	38.5998500891815	0.0179572505840953	0.0179572505840953	-0.0690111299311573	0	0	-1.22992778251709	impulse	TRUE	0	0	0	0	0	0.104595921737331	0.365665553257307	0.624838955977181
ENSG00000207	unchanged	7.99726456665238	22.5188380425578	0.030780770271094	0.030780770271094	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00000208	concordant	10.0753345466843	3.44695557855402	0.201089676023826	0.201089676023826	0	-2.66779154762772	0	0	mono	FALSE	0	-1.79977895408246	-2.63789311457486	-2.66745647036136	0	-0.700669002761324	-2.46578548646477	-2.66467922382238
ENSG00000209	unchanged	5.55246884584427	20.2361094942904	0.0342529862647519	0.0342529862647519	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00000210	unchanged	5.70952848395633	19.1592525105676	0.0361781953746696	0.0361781953746696	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00000211	unchanged	8.83875959138874	12.7698656550445	0.0542799117300135	0.0542799117300135	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00000212	protein_only	1.46113491446139	58.4993645865403	0.0118487984520677	0.0118487984520677	0.547282546028451	0	0	1.70165758664859	impulse	FALSE	0	0	0	0	0	-0.436996084364579	-1.41525771678653	-2.11848039735129
ENSG00000213	buffered	5.95763177298406	11.3088302119209	0.0612925623226074	0.0612925623226074	0	0.979495936629502	0	0.410026802929647	mono	TRUE	0	0.761050136757659	0.977072861504894	0.979489942431017	0	-0.0300107924699702	0.293970190464571	0.377850505452433
ENSG00000214	protein_only	6.15764957356105	9.63388550942499	0.0719488704616458	0.0719488704616458	0	0	0	-1.36995521002101	impulse	TRUE	0	0	0	0	0	0.384004592759752	1.03037438180288	1.44084602656805
ENSG00000215	unchanged	7.45716511845378	5.65837805135301	0.122499269979708	0.122499269979708	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00000216	unchanged	4.12875251395923	10.7907793161976	0.0642351363371403	0.0642351363371403	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00000217	protein_only	6.24070967022124	45.5930418968889	0.0152029158775485	0.0152029158775485	0	0	0	0.902685076685996	mono	FALSE	0	0	0	0	0	-0.18404466534772	-0.62764928064612	-0.989126036001614
ENSG00000218	concordant	3.79739395033142	8.07562134190419	0.0858320556665062	0.0858320556665062	0	-2.15836640435047	0	0	impulse	FALSE	0	-2.01365910207933	-1.56916289796273	-0.75870695282188	0	-0.38891595029117	-1.39346406277852	-1.02405912741115
ENSG00000219	unchanged	4.82440439846642	13.7393668788276	0.0504497177106529	0.0504497177106529	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00000220	concordant	4.077362237922	6.26236612719144	0.110684550612631	0.110684550612631	0	2.7569152613553	0	0	mono	TRUE	0	2.09746573741841	2.74789007903922	2.75688571604538	0	0.91772414029103	2.53438434936356	2.74183758820568
ENSG00000221	unchanged	7.5485859357174	11.8523252267695	0.0584819575313723	0.0584819575313723	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00000222	lag_only	8.67537280025302	114.628893819917	0.00604688013171344	0.00604688013171344	0.869329086010198	-1.80122024938931	0	0	impulse	TRUE	0	-1.69794139102122	-1.12030388065175	-0.378932120041548	0	-0.0402120440249848	-0.197185501119557	-0.261215470694257
ENSG00000223	unchanged	7.48250179747702	4.61997910577959	0.150032535794982	0.150032535794982	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00000224	unchanged	8.72095008583674	13.4395845261248	0.0515750452860025	0.0515750452860025	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00000225	unchanged	6.12156019198126	11.5914512526203	0.0597981361827541	0.0597981361827541	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00000226	mrna_only	9.16265626481609	8.07151225686843	0.0858757514702544	0.0858757514702544	0.374340108909001	-1.87476359019925	0.93166294691544	0	mono	FALSE	0	-1.6274626720853	-1.87419596275722	-1.87476341833709	0	0.116755491329269	-0.371217295988327	-0.510064498302296
ENSG00000227	unchanged	6.86682838541383	12.7158522393189	0.0545104777497062	0.0545104777497062	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00000228	concordant	11.2410015847303	1.5	0.462098120373297	0.462098120373297	0.370872231630469	2.61253436586436	0	0	impulse	TRUE	0	2.28770196443391	2.18723249460833	1.29726883875146	0	1.88308579611084	2.2846079346306	1.36458493524231
ENSG00000229	protein_only	3.82596510246713	13.1653588346136	0.0526493192678927	0.0526493192678927	0	0	0	0.974049215201257	mono	FALSE	0	0	0	0	0	-0.627810306607967	-1.32387839956871	-1.40231239015409
ENSG00000230	unchanged	5.41146139975608	13.0431461418569	0.053142636985072	0.053142636985072	-0.148519954554061	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00000231	unchanged	5.36454503555882	6.23958927348965	0.111088590959816	0.111088590959816	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00000232	unchanged	6.38018554094668	13.3100855458106	0.0520768388883957	0.0520768388883957	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00000233	unchanged	4.37724946727706	29.9213312060709	0.0231656531517992	0.0231656531517992	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00000234	unchanged	7.99238499856529	22.9638712676373	0.0301842477899965	0.0301842477899965	0.361018060136748	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00000235	protein_only	8.7242266575569	20.9586915135086	0.0330720636883838	0.0330720636883838	0	0	0	-1.67550121437599	impulse	TRUE	0	0	0	0	0	0.212038816998223	0.677610219424546	1.08147350355489
ENSG00000236	unchanged	7.56658515352025	7.40324847854945	0.0936274370052965	0.0936274370052965	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00000237	buffered	5.92748874982203	11.2964936301134	0.0613594981997073	0.0613594981997073	0	2.55097562160523	0	1.05859891285998	impulse	FALSE	0	2.54717437006908	1.98067067930651	1.34294017533284	0	0.48043922517247	0.620821263270569	-0.0415482386489051
ENSG00000238	anticorrelated	7.00596494680655	7.86030181950652	0.0881832780059153	0.0881832780059153	0	3.02039186615898	0	2.65087250039052	impulse	FALSE	0	2.73373262902954	2.37100346979701	1.27402674108346	0	-1.24426612281698	-1.40518459342057	-2.52286238898302
ENSG00000239	lag_only	3.11409322819726	109.695642964448	0.00631882143928537	0.00631882143928537	0	-2.69988057050628	0	0	impulse	FALSE	0	-2.19620149217163	-2.57159574973941	-2.05222712922242	0	-0.0308332763986837	-0.166017284144898	-0.331691778616721
ENSG00000240	unchanged	6.72625065920362	25.3416956053757	0.0273520442891322	0.0273520442891322	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00000241	unchanged	3.99918255019461	22.9028703010255	0.0302646424421707	0.0302646424421707	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00000242	mrna_only	5.29624341407335	5.2316831605242	0.132490282628372	0.132490282628372	0	1.71122019993948	-0.766236169334344	0	mono	TRUE	0	1.04064445710196	1.67086740105531	1.71026862843638	0	-0.211007317592166	0.427092029350306	0.594685738634499
ENSG00000243	unchanged	9.94776268141334	2.29826737741894	0.301595535563134	0.301595535563134	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00000244	concordant	6.28977506249966	23.9608435942843	0.0289283295820725	0.0289283295820725	0	2.08619596396186	0	0	impulse	FALSE	0	1.73234996400806	1.90886452852546	1.3566865536209	0	0.26123095703392	1.22854067290346	1.42552221250034
ENSG00000245	unchanged	7.00486014876359	8.12430055670733	0.0853177668307324	0.0853177668307324	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00000246	unchanged	6.00455819721586	19.3568165007514	0.0358089451606383	0.0358089451606383	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00000247	buffered	6.66821700805039	11.0570447358974	0.0626882858047591	0.0626882858047591	0	1.94487084221151	0	0.871627483485665	impulse	TRUE	0	1.71849316444013	1.61815218012232	0.961869396996507	0	0.00652941169102241	0.486433392998919	-0.124620074376921
ENSG00000248	concordant	9.90748035957449	11.2854400378427	0.0614195971300776	0.0614195971300776	0	-2.9086586131825	0	0	impulse	TRUE	0	-2.27010473724693	-2.68334272782392	-1.77348230314487	0	-0.287200857265559	-1.4410561005645	-1.90900946581591
ENSG00000249	concordant	2.78430048374298	7.08546509172715	0.0978266312213224	0.0978266312213224	0	-2.65938319567627	0	0	impulse	FALSE	0	-2.12856482349664	-2.38090990007721	-1.45796233445603	0	-0.428625886193901	-1.88135715224704	-1.72785822233035
ENSG00000250	unchanged	10.334911725426	14.8117605046923	0.0467970826520154	0.0467970826520154	0	0	0	0	impulse	FALSE	0	0	0	0	0	0	0	0
ENSG00000251	mrna_only	10.0388563853208	11.0995231894149	0.0624483744690014	0.0624483744690014	0	-1.99844987547436	0.528374164564341	0	impulse	TRUE	0	-1.97101763618857	-0.890029285384863	-0.188084226229859	0	-0.146122304947642	-0.429216607253247	0.250001701066592
ENSG00000252	unchanged	3.74122204199712	67.3257001734148	0.0102954321867365	0.0102954321867365	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00000253	unchanged	4.50635231281823	12.0141870066023	0.0576940562169568	0.0576940562169568	0.0197666241730089	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00000254	unchanged	3.70270506427041	5.31722711036404	0.130358768992376	0.130358768992376	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00000255	unchanged	1	14.8890932326483	0.0465540224464466	0.0465540224464466	0	0	0	0	mono	TRUE	0	0	0	0	0	0	0	0
ENSG00000256	unchanged	6.82614514611561	13.9103347575781	0.0498296549033321	0.0498296549033321	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00000257	unchanged	10.5680894042944	8.29421473920033	0.0835699583812287	0.0835699583812287	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
ENSG00000258	unchanged	6.56249306232404	9.26640970842503	0.0748021296673009	0.0748021296673009	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00000259	concordant	6.64602827020249	11.2774580806653	0.061463068681081	0.061463068681081	0	-2.24468453921075	0	0	impulse	TRUE	0	-2.08997270807485	-1.38350275841917	-0.422013041186344	0	-0.287452204569408	-1.11743410191431	-0.773954189725779
ENSG00000260	unchanged	7.50089222796335	13.3199660427517	0.0520382092818573	0.0520382092818573	0	0	0	0	mono	FALSE	0	0	0	0	0	0	0	0
ENSG00000261	unchanged	6.02927273825155	41.9302028122931	0.0165309761000423	0.0165309761000423	0	0	0	0	impulse	TRUE	0	0	0	0	0	0	0	0
