group_id	prot_Ctrl_t0_r1	prot_Ctrl_t0_r2	prot_Ctrl_t0_r3	prot_Ctrl_t6_r1	prot_Ctrl_t6_r2	prot_Ctrl_t6_r3	prot_Ctrl_t24_r1	prot_Ctrl_t24_r2	prot_Ctrl_t24_r3	prot_Ctrl_t48_r1	prot_Ctrl_t48_r2	prot_Ctrl_t48_r3	prot_Trt_t0_r1	prot_Trt_t0_r2	prot_Trt_t0_r3	prot_Trt_t6_r1	prot_Trt_t6_r2	prot_Trt_t6_r3	prot_Trt_t24_r1	prot_Trt_t24_r2	prot_Trt_t24_r3	prot_Trt_t48_r1	prot_Trt_t48_r2	prot_Trt_t48_r3
PG00747	obs	obs	obs	obs	obs	MAR	MAR	obs	obs	MAR	obs	obs	obs	obs	obs	MAR	obs	MAR	MAR	obs	MAR	obs	obs	MAR
PG00748	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR
PG00749b	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	obs	MAR	obs	MAR	MAR	obs	MNAR	MNAR	MNAR	MAR	MAR	obs	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR
PG00750	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00751	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00752	MAR	obs	obs	MAR	MAR	obs	MNAR	MNAR	MNAR	obs	obs	MAR	MAR	obs	obs	MAR	MAR	obs	MAR	MAR	obs	obs	MAR	MAR
PG00753	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00755	obs	obs	obs	MAR	obs	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00756	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs
PG00757	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs
PG00759	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	MAR	obs	MAR	MNAR	MNAR	MNAR	obs	MAR	obs	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	obs	MAR	MAR
PG00759b	obs	MAR	MAR	MAR	MAR	obs	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	obs	MAR	obs	obs	MAR	MAR	MNAR	MNAR	MNAR	obs	MAR	obs
PG00760	MAR	obs	obs	MAR	obs	MAR	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs
PG00761	obs	MAR	MAR	MAR	obs	obs	MAR	MAR	obs	obs	obs	obs	obs	MAR	obs	MAR	MAR	obs	obs	obs	MAR	obs	obs	obs
PG00763	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs
PG00764	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00765	MAR	obs	obs	MAR	MAR	obs	MAR	MAR	obs	obs	MAR	obs	MAR	obs	MAR	MAR	obs	MAR	MAR	MAR	obs	obs	MAR	obs
PG00766	obs	obs	MAR	obs	obs	MAR	MNAR	MNAR	MNAR	obs	MAR	obs	obs	obs	obs	obs	obs	obs	MAR	MAR	obs	obs	MAR	obs
PG00766b	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	MAR	MAR	obs	MAR	obs	obs	obs	MAR	obs	obs	MAR	MAR	MAR	MAR	obs
PG00769	obs	obs	obs	obs	obs	MAR	obs	obs	obs	MAR	obs	obs	MAR	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00769b	MAR	MAR	obs	obs	obs	obs	obs	obs	MAR	MAR	obs	MAR	MAR	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs
PG00770	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs
PG00772	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	obs	obs	obs	obs
PG00773	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs
PG00774	obs	obs	obs	MAR	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00775	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR
PG00777	MAR	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	obs
PG00778	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00779	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00780	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00782	obs	obs	MAR	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	MAR	MAR	obs	MAR	obs	MAR	MAR
PG00783	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00784	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00785	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00786	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00787	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs
PG00788	obs	obs	MAR	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR
PG00789	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	MAR	obs	obs	obs	obs	obs	MAR
PG00790	obs	obs	obs	obs	obs	obs	obs	MAR	MAR	obs	obs	obs	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	obs	MAR	obs
PG00792	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00793	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	MAR
PG00794	MNAR	MNAR	MNAR	obs	MAR	obs	MNAR	MNAR	MNAR	MAR	MAR	obs	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR
PG00795	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs
PG00796	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00798	obs	MAR	obs	obs	MAR	MAR	MAR	obs	obs	obs	MAR	MAR	obs	MAR	MAR	obs	obs	obs	obs	MAR	MAR	MAR	MAR	obs
PG00799	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	MAR
PG00800	MAR	obs	obs	MAR	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00802	obs	MAR	obs	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	MAR	obs	obs	obs	obs	obs
PG00803	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00804	MAR	MAR	obs	MAR	obs	MAR	obs	MAR	MAR	MNAR	MNAR	MNAR	MAR	obs	obs	MAR	obs	obs	MAR	MAR	obs	MAR	obs	MAR
PG00805	obs	obs	obs	obs	obs	MAR	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	MAR	obs
PG00806	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00808	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00810	obs	obs	obs	obs	obs	obs	MAR	obs	MAR	MAR	obs	obs	obs	MAR	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	obs
PG00812	MAR	obs	obs	MAR	MAR	obs	obs	obs	obs	MAR	obs	MAR	MAR	obs	obs	MNAR	MNAR	MNAR	obs	MAR	obs	obs	MAR	obs
PG00813	MNAR	MNAR	MNAR	obs	obs	obs	obs	obs	MAR	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	MAR	obs	obs	MNAR	MNAR	MNAR
PG00814	obs	obs	MAR	obs	MAR	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00815	obs	obs	obs	obs	obs	obs	obs	obs	MAR	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	MAR	obs	obs	MAR
PG00816	obs	obs	obs	MAR	obs	obs	obs	obs	MAR	MAR	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00817	MAR	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	obs	obs	MAR	MAR	obs	MAR	obs
PG00818	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00820	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00821	MAR	obs	obs	obs	obs	MAR	obs	obs	MAR	obs	obs	MAR	MAR	MAR	obs	MNAR	MNAR	MNAR	MAR	obs	obs	obs	MAR	obs
PG00822	MNAR	MNAR	MNAR	obs	obs	MAR	MNAR	MNAR	MNAR	MAR	obs	MAR	obs	MAR	obs	MNAR	MNAR	MNAR	MAR	MAR	obs	obs	MAR	obs
PG00823	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00824	obs	obs	MAR	obs	MAR	MAR	obs	MAR	obs	obs	MAR	obs	MAR	obs	obs	obs	obs	MAR	obs	obs	MAR	MAR	obs	obs
PG00825	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	MAR	obs	obs	obs
PG00826	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00827	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	MAR	MAR	MAR	obs	MAR	obs	MAR	obs	MAR	obs	obs	obs	obs
PG00829	MNAR	MNAR	MNAR	MAR	obs	MAR	obs	obs	MAR	obs	MAR	obs	MAR	obs	obs	MAR	obs	obs	MAR	MAR	obs	MNAR	MNAR	MNAR
PG00830	obs	obs	obs	MAR	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs
PG00833	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	MAR	obs	MAR	obs	obs	obs	obs	MAR	obs	obs	MNAR	MNAR	MNAR
PG00834	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00835	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	MAR	obs	obs	obs
PG00836	MAR	MAR	obs	obs	obs	obs	obs	MAR	obs	obs	MAR	obs	obs	obs	obs	MAR	MAR	obs	MAR	obs	obs	MNAR	MNAR	MNAR
PG00837	obs	obs	obs	MAR	MAR	obs	obs	MAR	obs	MAR	obs	MAR	MAR	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs
PG00838	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs
PG00840	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	MAR	obs	obs	obs	obs	obs	obs
PG00841	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs
PG00843	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00845	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	MAR	MAR	MAR	obs	MAR	MAR	obs	obs	obs	obs
PG00846	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00847	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00848	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	MAR
PG00849	obs	obs	obs	obs	obs	obs	MNAR	MNAR	MNAR	obs	obs	MAR	MAR	MAR	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs
PG00850	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs
PG00852	MNAR	MNAR	MNAR	MAR	MAR	obs	MAR	obs	MAR	obs	MAR	MAR	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	obs	obs	obs	obs	MAR	obs
PG00853	MNAR	MNAR	MNAR	MAR	obs	obs	MAR	MAR	obs	MNAR	MNAR	MNAR	MAR	obs	MAR	obs	MAR	obs	obs	obs	MAR	obs	obs	MAR
PG00855	MNAR	MNAR	MNAR	obs	MAR	obs	MAR	MAR	obs	obs	MAR	MAR	MAR	obs	MAR	MAR	obs	MAR	MAR	MAR	obs	obs	MAR	MAR
PG00856	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR
PG00857	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00860	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	MAR	obs	obs
PG00861	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	MAR	obs	MAR	obs	obs	obs	obs	MAR	obs
PG00862	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00863	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00865	obs	MAR	obs	MAR	obs	MAR	MAR	obs	MAR	obs	obs	MAR	obs	obs	obs	obs	MAR	MAR	MNAR	MNAR	MNAR	MAR	obs	MAR
PG00866	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00867	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00868	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00869	obs	MAR	obs	obs	MAR	obs	obs	obs	MAR	obs	MAR	MAR	obs	obs	obs	MAR	MAR	obs	MNAR	MNAR	MNAR	obs	obs	obs
PG00870	MAR	obs	obs	obs	obs	obs	obs	MAR	MAR	MAR	obs	obs	obs	obs	obs	obs	MAR	obs	MAR	MAR	obs	obs	MAR	obs
PG00871	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs
PG00872	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	MAR	obs	obs	MAR	obs	obs	obs	obs	obs	obs	MAR
PG00872b	MAR	obs	obs	obs	obs	MAR	obs	obs	MAR	obs	MAR	MAR	obs	obs	obs	MAR	obs	obs	obs	MAR	MAR	obs	obs	obs
PG00873	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	MAR	MAR
PG00874	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00875	obs	MAR	MAR	MAR	obs	MAR	MAR	obs	obs	MNAR	MNAR	MNAR	MAR	obs	obs	MAR	obs	obs	MAR	MAR	obs	obs	MAR	MAR
PG00878	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00879	obs	MAR	obs	obs	obs	obs	obs	MAR	MAR	MNAR	MNAR	MNAR	obs	MAR	MAR	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR
PG00880	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	MAR	MAR	obs	obs
PG00881	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00882	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00883	obs	obs	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs
PG00884	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs
PG00886	obs	obs	obs	obs	obs	obs	MNAR	MNAR	MNAR	MAR	obs	obs	obs	obs	obs	MNAR	MNAR	MNAR	obs	MAR	obs	obs	obs	MAR
PG00887	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	MAR	obs	MAR	obs	obs	obs	obs	obs	obs
PG00888	obs	MAR	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00889	obs	MAR	obs	obs	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	obs	MAR	obs	obs	obs	MAR	obs	MAR	MAR	obs	obs
PG00891	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00892	MNAR	MNAR	MNAR	obs	MAR	obs	MAR	obs	obs	MAR	obs	MAR	obs	MAR	MAR	MNAR	MNAR	MNAR	obs	MAR	MAR	obs	MAR	obs
PG00893	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00894	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	obs	obs	obs
PG00895	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	MAR	obs
PG00897	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	MAR	MAR	obs	obs	obs
PG00897b	obs	MAR	MAR	obs	obs	MAR	MAR	obs	MAR	MAR	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs
PG00898	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs
PG00899	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs
PG00900	obs	MAR	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs
PG00901	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00902	obs	obs	obs	MNAR	MNAR	MNAR	obs	obs	obs	MAR	obs	obs	obs	MAR	obs	obs	obs	obs	obs	MAR	obs	obs	obs	MAR
PG00903	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	obs	MAR	MAR	MAR	obs	MAR	MAR	MAR	obs	obs	obs	MAR	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR
PG00904	obs	obs	MAR	MNAR	MNAR	MNAR	MAR	obs	MAR	obs	MAR	MAR	MAR	MAR	obs	MAR	obs	obs	MNAR	MNAR	MNAR	MAR	obs	MAR
PG00905	obs	obs	MAR	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	MAR	MAR	obs	MAR	obs	MAR	MAR	MAR	obs	obs
PG00906	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	MAR	obs	obs	MAR	obs	obs	obs	obs	obs
PG00907	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	MAR	MAR	obs	obs
PG00908	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs
PG00909	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	MAR	MAR	obs	obs	obs	obs	obs	obs	MAR	obs
PG00910	MAR	obs	obs	obs	MAR	obs	MAR	MAR	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00911	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00912	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	MAR	obs	obs	MAR	obs	obs	obs	MAR	obs	obs	obs
PG00914	MNAR	MNAR	MNAR	obs	obs	MAR	obs	obs	obs	obs	MAR	MAR	MAR	obs	obs	obs	obs	obs	obs	MAR	MAR	obs	MAR	MAR
PG00915	MAR	obs	obs	obs	MAR	MAR	obs	obs	obs	MAR	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	MAR	MAR	MNAR	MNAR	MNAR
PG00916	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00917	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	MNAR	MAR	MAR	obs	obs	MAR	MAR	MAR	obs	MAR	obs	MAR	obs	MNAR	MNAR	MNAR
PG00918	obs	MAR	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	MAR	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs
PG00919	obs	MAR	MAR	MAR	MAR	obs	MAR	MAR	obs	MNAR	MNAR	MNAR	obs	obs	MAR	obs	MAR	MAR	MAR	MAR	obs	MAR	MAR	obs
PG00921	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs
PG00922	obs	MAR	obs	MNAR	MNAR	MNAR	obs	obs	MAR	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	MAR	obs	obs	obs	obs
PG00923	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	MAR	MAR	obs	MAR	obs	MAR	obs	obs	obs	MAR
PG00924	obs	obs	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	obs	obs	obs	MAR	MAR	MAR	obs	MAR	obs	obs	obs	obs	obs
PG00925	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00926	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs
PG00927	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	MAR	MAR	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	obs
PG00929	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	MAR	obs	obs	obs	MAR
PG00930	MAR	MAR	obs	obs	obs	obs	obs	obs	obs	obs	MAR	MAR	obs	obs	obs	MAR	obs	obs	obs	obs	MAR	obs	MAR	MAR
PG00931	obs	obs	MAR	obs	obs	obs	MAR	obs	obs	MNAR	MNAR	MNAR	obs	obs	MAR	MAR	MAR	obs	obs	obs	MAR	MAR	obs	MAR
PG00932	obs	obs	obs	obs	obs	MAR	MAR	obs	obs	MAR	obs	MAR	obs	MAR	obs	obs	MAR	obs	MAR	obs	obs	MAR	obs	obs
PG00934	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs
PG00935	MAR	obs	obs	MAR	obs	MAR	MAR	obs	obs	MNAR	MNAR	MNAR	obs	MAR	obs	obs	MAR	obs	MAR	obs	obs	obs	obs	obs
PG00936	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs
PG00937	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	MAR	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00938	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs
PG00939	obs	MAR	obs	obs	MAR	obs	MAR	obs	obs	obs	obs	obs	obs	obs	obs	obs	obs	MAR	obs	obs	obs	obs	obs	obs
